gameid	context	NormedTypicality	UtteranceType	Color	ColorAndType	Type	ColorMentioned	ItemMentioned	Other	Item	TargetColor	Target	Dist1	Dist2	UttforBDA
7646-a	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	orange_pear	avocado
7646-a	informative	0.462	color	1	0	0	TRUE	FALSE	FALSE	apple	blue	blue_apple	black_pepper	green_apple	blue
7646-a	informative	0.686	color	1	0	0	TRUE	FALSE	FALSE	pear	orange	orange_pear	black_avocado	green_pear	orange
7646-a	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	yellow_pear	red_tomato	green_pear
7646-a	informative	0.953	color	1	0	0	TRUE	FALSE	FALSE	apple	red	red_apple	green_apple	yellow_pear	red
7646-a	overinformative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	orange_pepper	black_pepper	black_avocado
7646-a	overinformative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	orange_pepper	red_avocado	blue
7646-a	informative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	orange_carrot	green_avocado	black
7646-a	informative	0.934	color	1	0	0	TRUE	FALSE	FALSE	pepper	red	red_pepper	orange_pepper	blue_banana	red
7646-a	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	brown_carrot	red_tomato	apple
7646-a	overinformative	0.637	color	1	0	0	TRUE	FALSE	FALSE	pepper	black	black_pepper	green_tomato	red_apple	black
7646-a	overinformative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	orange_pear	blue_banana	blue_apple
7646-a	informative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	yellow_banana	black_pepper	brown_banana
7646-a	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_tomato	black_pepper	red_tomato
7646-a	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	red_avocado	green_pear	banana
7646-a	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	green_tomato	carrot
7646-a	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	purple_tomato	red_tomato	green_tomato
7646-a	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	black_avocado	green_avocado
7646-a	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	blue_banana	yellow_banana
7646-a	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	yellow_banana	blue_apple	blue_banana
7646-a	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	brown_banana	brown_carrot
7646-a	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	red_apple	yellow_banana	pear
7646-a	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	blue_banana	orange_pepper	tomato
7646-a	overinformative	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	orange_carrot	yellow_pear	tomato
7646-a	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	orange_carrot	green_tomato	apple
7646-a	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_pear	orange_carrot	orange_pear
7646-a	overinformative	0.657	color	1	0	0	TRUE	FALSE	FALSE	banana	brown	brown_banana	purple_tomato	green_apple	brown
7646-a	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	black_pepper	green_pear	purple_tomato
7646-a	informative	0.976	color	1	0	0	TRUE	FALSE	FALSE	carrot	orange	orange_carrot	brown_carrot	green_avocado	orange
7646-a	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	blue_apple	green_apple
7646-a	overinformative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	blue_apple	green_avocado	orange_pepper
7646-a	overinformative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	green_avocado	purple_tomato	purple_carrot
7646-a	overinformative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	orange_pear	blue_banana	purple
7646-a	informative	0.841	color	1	0	0	TRUE	FALSE	FALSE	pepper	orange	orange_pepper	red_pepper	brown_carrot	orange
1707-4	informative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	black_avocado	orange_carrot	red_avocado
1707-4	informative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	brown_carrot	yellow_pear	purple
1707-4	overinformative	0.686	color	1	0	0	TRUE	FALSE	FALSE	pear	orange	orange_pear	brown_carrot	red_avocado	orange
1707-4	overinformative-cc	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	brown_carrot	black_pepper	avocado
1707-4	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	orange_pepper	red_pepper
1707-4	informative	0.979	color	1	0	0	TRUE	FALSE	FALSE	banana	yellow	yellow_banana	blue_banana	orange_pear	yellow
1707-4	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_apple	green_pear	purple_tomato
1707-4	overinformative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	orange_carrot	green_apple
1707-4	overinformative-cc	0.637	type	0	0	1	FALSE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	blue_banana	pepper
1707-4	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	yellow_pear	blue_banana	tomato
1707-4	overinformative-cc	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	red_apple	carrot
1707-4	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	green_tomato	purple_tomato	banana
1707-4	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	red_tomato	red_avocado	banana
1707-4	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	brown_carrot	orange_pepper	banana
1707-4	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	purple_tomato	red_apple	carrot
1707-4	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	red_tomato	orange_pear	apple
1707-4	overinformative	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	orange_carrot	red_apple	banana
1707-4	informative	0.961	color	1	0	0	TRUE	FALSE	FALSE	apple	green	green_apple	yellow_banana	red_apple	green
1707-4	informative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	blue_banana	red_avocado	green_avocado
1707-4	overinformative-cc	0.462	type	0	0	1	FALSE	TRUE	FALSE	apple	blue	blue_apple	orange_pepper	blue_banana	apple
1707-4	informative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	yellow_pear	green_tomato	purple
1707-4	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	red_avocado	green_avocado	pear
1707-4	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	purple_tomato	green_apple	pear
1707-4	informative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	orange_pear	yellow_banana	blue
1707-4	overinformative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	yellow_banana	orange_pear	tomato
1707-4	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
1707-4	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	green_tomato	pepper
1707-4	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	purple_carrot	green_tomato	red_tomato
1707-4	overinformative	0.953	color	1	0	0	TRUE	FALSE	FALSE	pear	green	green_pear	blue_apple	red_pepper	green
1707-4	overinformative-cc	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	yellow_banana	pear
1707-4	informative	0.637	color	1	0	0	TRUE	FALSE	FALSE	pepper	black	black_pepper	red_pepper	red_avocado	black
1707-4	overinformative	0.953	color	1	0	0	TRUE	FALSE	FALSE	apple	red	red_apple	green_tomato	green_avocado	red
1707-4	overinformative	0.462	color	1	0	0	TRUE	FALSE	FALSE	apple	blue	blue_apple	orange_carrot	purple_tomato	blue
1707-4	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	purple_carrot	brown_carrot
1707-4	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	red_tomato	brown_banana	pepper
1707-4	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	yellow_banana	green_pepper	avocado
1707-4	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	brown_carrot	orange_carrot
1707-4	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	orange_pear	red_apple	avocado
1707-4	informative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	orange_pear	green_avocado	black
1707-4	overinformative-cc	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	yellow_pear	green_avocado	pepper
1707-4	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	green_pear	black_pepper	yellow_pear
1707-4	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	red_tomato	carrot
0433-b	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	red_tomato	purple_tomato
0433-b	overinformative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_tomato	blue_banana	blue_apple
0433-b	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	green_pear	yellow_pear	banana
0433-b	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	orange_carrot	purple_tomato	red_tomato
0433-b	informative	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	blue_apple	green_tomato	purple_tomato
0433-b	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	orange_carrot	brown_banana	brown_carrot
0433-b	overinformative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	black_pepper	orange_carrot
0433-b	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	blue_banana	red_apple	pear
0433-b	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	orange_pear	red_pepper	green_pear
0433-b	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	orange_carrot	black_avocado	brown_carrot
0433-b	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	red_apple	green_tomato	pepper
0433-b	informative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	brown_banana	red_pepper	black_pepper
0433-b	overinformative-cc	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	yellow_banana	pepper
0433-b	informative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	blue_banana	red_avocado	brown_banana
0433-b	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	yellow_pear	green_tomato
0433-b	overinformative	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	orange_pepper	red_pepper	avocado
0433-b	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	brown_banana	red_apple	avocado
0433-b	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	orange_pear	red_pepper
0433-b	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	yellow_pear	black_pepper	orange_pear
0433-b	overinformative	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	orange_pear	green_pear	avocado
0433-b	overinformative	0.462	type	0	0	1	FALSE	TRUE	FALSE	apple	blue	blue_apple	yellow_pear	orange_pepper	apple
0433-b	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	red_tomato	blue_apple	red_apple
0433-b	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	red_avocado	black_avocado
0433-b	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	orange_carrot	green_pear	purple_carrot
0433-b	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	black_avocado	brown_banana	pear
0433-b	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	yellow_banana	avocado
0433-b	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	purple_tomato	brown_banana	apple
0433-b	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	blue_apple	red_pepper
0433-b	overinformative	0.637	type	0	0	1	FALSE	TRUE	FALSE	pepper	black	black_pepper	red_apple	blue_apple	pepper
0433-b	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
0433-b	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	green_apple	purple_tomato	carrot
0433-b	informative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	orange_pear	yellow_pear
0433-b	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	purple_carrot	green_tomato	apple
0433-b	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_pear	orange_carrot	orange_pear
0433-b	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	blue_apple	green_apple
0433-b	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	brown_carrot	purple_carrot	tomato
0433-b	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	red_pepper	yellow_pear	banana
0433-b	overinformative	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	brown_carrot	green_pear	banana
0433-b	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	blue_banana	yellow_pear	yellow_banana
0433-b	overinformative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	red_apple	green_apple	carrot
0433-b	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	red_avocado	green_pepper	green_avocado
0433-b	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	brown_banana	blue_banana
3026-4	informative-cc	0.961	OTHER	0	0	0	TRUE	TRUE	TRUE	apple	green	green_apple	green_tomato	red_apple	other
3026-4	informative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	orange_carrot	red_pepper	black_pepper
3026-4	overinformative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	brown_carrot	green_tomato	blue_apple
3026-4	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	brown_banana	green_pear	yellow_pear
3026-4	overinformative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	brown_banana	blue_banana	tomato
3026-4	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	orange_pear	avocado
3026-4	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	black_pepper	orange_pear	red_pepper
3026-4	informative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	yellow_banana	green_tomato	purple
3026-4	overinformative-cc	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	red_apple	banana
3026-4	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_avocado	purple_tomato	red_tomato
3026-4	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	blue_banana	green_pear	purple_tomato
3026-4	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	black_avocado	red_avocado	banana
3026-4	overinformative	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	blue_banana	yellow_pear	carrot
3026-4	overinformative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_tomato	black_avocado	red_apple
3026-4	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	yellow_banana	green_apple	pear
3026-4	overinformative	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	red_pepper	red_avocado	banana
3026-4	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	brown_banana	yellow_pear	pepper
3026-4	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
3026-4	overinformative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	blue_apple	red_avocado	green_tomato
3026-4	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	brown_carrot	orange_pepper	banana
3026-4	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	green_avocado	blue_banana	black_avocado
3026-4	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	purple_tomato	purple_carrot	pear
3026-4	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	purple_tomato	apple
3026-4	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	orange_pear	green_apple	red_apple
3026-4	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	purple_tomato	pepper
3026-4	overinformative	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	green_tomato	brown_banana	pear
3026-4	overinformative-cc	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	blue_banana	avocado
3026-4	overinformative-cc	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	blue_apple	carrot
3026-4	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	orange_carrot	brown_carrot
3026-4	informative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	black_avocado	purple_carrot	red_avocado
3026-4	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	brown_carrot	yellow_banana	brown_banana
3026-4	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	purple_carrot	orange_carrot
3026-4	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_apple	brown_carrot	blue_apple
3026-4	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	green_tomato	orange_pepper
3026-4	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	red_apple	banana
3026-4	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	red_apple	blue_apple	avocado
3026-4	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	red_avocado	green_pepper	green_avocado
3026-4	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	brown_carrot	blue_banana	orange_carrot
3026-4	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	yellow_pear	orange_carrot	orange_pear
3026-4	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	red_pepper	black_avocado	black_pepper
3026-4	overinformative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	purple_tomato	red_avocado	purple_carrot
3026-4	informative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	orange_pear	yellow_pear
2199-2	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	red_apple	red_pepper	pear
2199-2	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	orange_pear	orange_carrot	apple
2199-2	overinformative-cc	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	green_apple	orange_carrot	pear
2199-2	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_apple	red_avocado	blue_apple
2199-2	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	red_avocado	banana
2199-2	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	green_avocado	black_pepper	black_avocado
2199-2	informative-cc	0.686	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	orange	orange_pear	orange_carrot	green_pear	other
2199-2	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	purple_tomato	green_avocado	black_pepper
2199-2	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	brown_banana	brown_carrot
2199-2	overinformative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	red_avocado	purple_tomato	purple_carrot
2199-2	overinformative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	red_pepper	red_tomato	carrot
2199-2	informative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	green_apple	blue_banana	blue_apple
2199-2	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	orange_carrot	apple
2199-2	informative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	red_tomato	brown_carrot	carrot
2199-2	informative-cc	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	red_apple	green_avocado	red_avocado
2199-2	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	red_tomato	green_pear	purple_tomato
2199-2	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	blue_banana	yellow_banana
2199-2	overinformative	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	red_tomato	orange_pear	avocado
2199-2	overinformative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	purple_tomato	red_tomato	brown_banana
2199-2	informative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	blue_apple	red_tomato	apple
2199-2	overinformative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	green_avocado	blue_banana
2199-2	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	orange_pear	green_tomato
2199-2	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	brown_carrot	purple_tomato
2199-2	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	yellow_banana	green_tomato	red_tomato
2199-2	overinformative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	yellow_pear	brown_banana	red_tomato
2199-2	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	brown_banana	purple_tomato	pear
2199-2	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	orange_carrot	red_tomato	brown_carrot
2199-2	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	orange_pepper	black_avocado	black_pepper
2199-2	overinformative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	orange_pear	brown_banana	purple_carrot
2199-2	overinformative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	purple_carrot	brown_carrot	red_pepper
2199-2	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	blue_banana	brown_carrot	brown_banana
2199-2	overinformative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	green_avocado	orange_pepper
2199-2	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	red_pepper	orange_pepper
2199-2	overinformative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	yellow_pear	black_avocado	blue_banana
2199-2	overinformative	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	brown_banana	yellow_pear	green_apple
2199-2	overinformative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_pepper	orange_carrot	green_tomato
2199-2	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	red_avocado	green_pepper	green_avocado
2199-2	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	red_avocado	orange_pear	black_avocado
2199-2	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	purple_tomato	black_pepper	red_pepper
2199-2	overinformative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	green_pear	purple_carrot	red_avocado
2199-2	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	blue_apple	yellow_banana	pear
