gameid	Trial	condition	TargetItem	basiclevelClickedObj	superdomainClickedObj	speakerMessages	listenerMessages	refExp	clickedType	sub	basic	super	moreThanOneLevelMentioned	additionalAttrMentioned	oneMentioned	theMentioned	fullSentence	spLocsClickedObj	lisLocsClickedObj	alt1Name	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain
5222-f	7	basic23	gummyBears	candy	snack	gummie bears		gummie bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	bed	2	2	NA	furniture	popcorn	4	4	NA	snack
5222-f	16	basic22	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	bison	2	2	NA	animal	rhino	3	3	NA	animal
5222-f	17	basic12	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	candyCorn	2	4	candy	snack	chips	4	3	NA	snack
5222-f	20	basic33	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	socks	3	2	NA	clothing	lion	4	4	NA	animal
5222-f	26	basic33	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pottedPlant	3	4	NA	plant	chips	4	2	NA	snack
5222-f	33	basic12	pug	dog	animal	pug dog		pug dog	pug	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2	3	pig	4	2	NA	animal	greyhound	3	4	dog	animal
5222-f	34	basic12	dalmatian	dog	animal	dalmation		dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	greyhound	4	4	dog	animal	lion	2	2	NA	animal
5222-f	37	basic23	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	socks	4	3	NA	clothing	snake	3	2	NA	animal
5222-f	38	basic23	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	firetruck	4	2	NA	vehicle	squirrel	3	4	NA	animal
5222-f	39	basic22	picnicTable	table	furniture	table		table	picnicTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	bed	4	4	NA	furniture	lamp	2	2	NA	furniture
5222-f	40	basic23	pigeon	bird	animal	bird		bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bed	3	3	NA	furniture	hamster	2	4	NA	animal
5222-f	41	basic33	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pottedPlant	2	2	NA	plant	rhino	3	3	NA	animal
5222-f	42	basic12	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	sparrow	2	3	bird	animal	rabbit	3	2	NA	animal
5222-f	44	basic22	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	firetruck	4	3	NA	vehicle	ambulance	3	4	NA	vehicle
5222-f	45	basic22	blackBear	bear	animal	bear		bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	elephant	4	4	NA	animal	cow	2	2	NA	animal
5222-f	46	basic12	diningTable	table	furniture	long table		long table	diningTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	sideTable	3	4	table	furniture	lamp	2	3	NA	furniture
5222-f	47	basic22	skittles	candy	snack	candy		candy	skittles	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	popcorn	4	3	NA	snack	chips	2	4	NA	snack
5222-f	48	basic33	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	socks	4	4	NA	clothing	lamp	3	2	NA	furniture
5222-f	50	basic23	tulip	flower	plant	rose		rose	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	lobster	3	4	NA	animal	pottedPlant	4	3	NA	plant
5222-f	51	basic33	sunflower	flower	plant	flower		flower	sunflower	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	motorcycle	2	3	NA	vehicle	cookies	4	4	NA	snack
5222-f	54	basic33	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	hamster	2	3	NA	animal	bathrobe	4	2	NA	clothing
5222-f	56	basic12	goldFish	fish	animal	small fish		small fish	goldFish	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	bison	3	3	NA	animal	discusFish	2	4	fish	animal
5222-f	57	basic33	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	chips	4	2	NA	snack	dress	3	3	NA	clothing
5222-f	61	basic23	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lobster	3	2	NA	animal	socks	2	3	NA	clothing
5222-f	62	basic33	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	lamp	2	4	NA	furniture	popcorn	3	3	NA	snack
5222-f	67	basic33	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	bed	4	2	NA	furniture	bathrobe	3	3	NA	clothing
5222-f	68	basic22	daisy	flower	plant	flower		flower	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	pottedPlant	4	2	NA	plant	grasses	3	3	NA	plant
5222-f	72	basic23	parrot	bird	animal	bird	one blank	bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	gloves	2	4	NA	clothing	rhino	4	3	NA	animal
8691-9	1	basic12	husky	dog	animal	dog with big ears		dog with big ears	husky	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	greyhound	2	3	dog	animal	snake	3	4	NA	animal
8691-9	2	basic12	swordFish	fish	animal	swordfish		swordfish	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	pig	2	3	NA	animal	discusFish	3	4	fish	animal
8691-9	3	basic12	hawaiiShirt	shirt	clothing	floral shirt		floral shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	dress	4	3	NA	clothing	campShirt	3	2	shirt	clothing
8691-9	5	basic12	catfish	fish	animal	catfish		catfish	catfish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	discusFish	2	4	fish	animal	kitten	4	2	NA	animal
8691-9	7	basic12	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	chips	3	4	NA	snack	candyCorn	2	3	candy	snack
8691-9	10	basic33	tulip	flower	plant	tulip		tulip	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	popcorn	4	2	NA	snack	pig	2	4	NA	animal
8691-9	11	basic22	gummyBears	candy	snack	gummy		gummy	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	pretzels	2	4	NA	snack	popcorn	4	2	NA	snack
8691-9	14	basic33	minivan	car	vehicle	car		car	minivan	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	wardrobe	2	2	NA	furniture	bathrobe	3	3	NA	clothing
8691-9	16	basic23	hummingBird	bird	animal	hummingbird		hummingbird	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	gloves	2	4	NA	clothing	pig	4	2	NA	animal
8691-9	19	basic23	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	pig	2	2	NA	animal	grasses	3	4	NA	plant
8691-9	23	basic22	picnicTable	table	furniture	picnic table		picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	lamp	2	3	NA	furniture	bookcase	3	4	NA	furniture
8691-9	24	basic33	mnMs	candy	snack	m m		m m	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	lobster	4	4	NA	animal	grasses	2	2	NA	plant
8691-9	27	basic23	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	rosemary	4	3	NA	plant	ambulance	2	4	NA	vehicle
8691-9	30	basic33	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	kitten	4	3	NA	animal	pretzels	2	2	NA	snack
8691-9	32	basic33	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	bookcase	4	4	NA	furniture	rhino	2	2	NA	animal
8691-9	33	basic12	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	rosemary	4	3	NA	plant	lily	2	2	flower	plant
8691-9	38	basic23	jellyBeans	candy	snack	jelly		jelly	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	crocodile	2	2	NA	animal	cookies	3	4	NA	snack
8691-9	43	basic23	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	firetruck	3	4	NA	vehicle	kitten	2	2	NA	animal
8691-9	48	basic22	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	iguana	4	4	NA	animal	lobster	2	2	NA	animal
8691-9	49	basic23	dalmatian	dog	animal	dog		dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	socks	3	2	NA	clothing	hamster	2	4	NA	animal
8691-9	54	basic23	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bed	3	3	NA	furniture	hamster	2	4	NA	animal
8691-9	57	basic12	goldFish	fish	animal	goldfish		goldfish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	discusFish	3	4	fish	animal	crocodile	2	3	NA	animal
8691-9	59	basic22	blackBear	bear	animal	bear		bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	rabbit	3	2	NA	animal	bison	4	4	NA	animal
8691-9	62	basic22	pandaBear	bear	animal	bear		bear	pandaBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	iguana	2	2	NA	animal	kitten	4	3	NA	animal
8691-9	64	basic22	bedsideTable	table	furniture	nightstand		nightstand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	wardrobe	3	3	NA	furniture	lamp	2	4	NA	furniture
8691-9	66	basic33	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	dress	2	4	NA	clothing	bed	4	3	NA	furniture
8691-9	69	basic23	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	grasses	3	2	NA	plant	iguana	4	4	NA	animal
8691-9	70	basic33	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	firetruck	3	3	NA	vehicle	pretzels	2	2	NA	snack
8691-9	72	basic33	pigeon	bird	animal	dove		dove	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	cookies	2	2	NA	snack	grasses	4	3	NA	plant
4810-9	4	basic12	swordFish	fish	animal	swordfish		swordfish	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	hamster	3	3	NA	animal	discusFish	4	4	fish	animal
4810-9	6	basic23	blackBear	bear	animal	bear		bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	firetruck	4	4	NA	vehicle	elephant	3	2	NA	animal
4810-9	14	basic33	suv	car	vehicle	SUV		SUV	suv	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	cookies	2	3	NA	snack	pig	4	2	NA	animal
4810-9	15	basic33	skittles	candy	snack	skittles___candy		skittles	skittles	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2	3	squirrel	3	4	NA	animal	ivy	4	2	NA	plant
4810-9	16	basic33	goldFish	fish	animal	goldfish		goldfish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	popcorn	2	3	NA	snack	bookcase	3	2	NA	furniture
4810-9	19	basic23	husky	dog	animal	husky		husky	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	elephant	4	2	NA	animal	motorcycle	3	4	NA	vehicle
4810-9	20	basic33	hummingBird	bird	animal	dog___hello??___hummingbird	?___I clicked dog now have bird case dress	dog	hummingBird	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bookcase	4	3	NA	furniture	dress	3	4	NA	clothing
4810-9	21	basic22	coffeeTable	table	furniture	sorry freezing up / slow on my end to update___table	armoire bed or table?	sorry freezing up / slow on my end to update	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	wardrobe	2	2	NA	furniture	bed	3	3	NA	furniture
4810-9	25	basic12	pug	dog	animal	pug		pug	pug	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	greyhound	4	2	dog	animal	squirrel	3	4	NA	animal
4810-9	27	basic22	dalmatian	dog	animal	dog		dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	cow	3	4	NA	animal	sheep	4	3	NA	animal
4810-9	29	basic22	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	pig	2	3	NA	animal	lobster	4	4	NA	animal
4810-9	30	basic23	poloShirt	shirt	clothing	blue shirt		blue shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	lobster	2	2	NA	animal	bathrobe	4	4	NA	clothing
4810-9	31	basic23	minivan	car	vehicle	minivan		minivan	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	firetruck	3	3	NA	vehicle	bison	4	2	NA	animal
4810-9	32	basic33	convertible	car	vehicle	convertible		convertible	convertible	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bathrobe	4	3	NA	clothing	rosemary	3	4	NA	plant
5895-f	2	basic33	daisy	flower	plant	daisy		daisy	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pig	2	2	NA	animal	train	3	3	NA	vehicle
5895-f	3	basic12	germanShepherd	dog	animal	smallest dog		smallest dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	greyhound	3	4	dog	animal	cow	4	2	NA	animal
5895-f	4	basic12	tulip	flower	plant	red flower		red flower	tulip	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	grasses	2	2	NA	plant	lily	4	3	flower	plant
5895-f	5	basic22	catfish	fish	animal	fish		fish	catfish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	cow	4	2	NA	animal	squirrel	2	4	NA	animal
5895-f	6	basic33	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	kitten	3	3	NA	animal	gloves	4	2	NA	clothing
5895-f	8	basic23	mnMs	candy	snack	m&m's		m&m's	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	firetruck	3	3	NA	vehicle	chips	4	4	NA	snack
5895-f	9	basic23	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	chips	2	3	NA	snack	bed	4	2	NA	furniture
5895-f	12	basic12	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	koalaBear	2	3	bear	animal	hamster	3	4	NA	animal
5895-f	17	basic22	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	ambulance	2	2	NA	vehicle	train	3	4	NA	vehicle
5895-f	18	basic22	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	horse	2	2	NA	animal	rhino	4	4	NA	animal
5895-f	19	basic23	goldFish	fish	animal	fish		fish	goldFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	socks	2	3	NA	clothing	sheep	3	2	NA	animal
5895-f	21	basic22	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	iguana	3	4	NA	animal	cow	2	3	NA	animal
5895-f	23	basic33	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	cookies	4	3	NA	snack	bookcase	3	2	NA	furniture
5895-f	32	basic23	jellyBeans	candy	snack	colored candy		colored candy	jellyBeans	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	chips	3	4	NA	snack	kitten	4	3	NA	animal
5895-f	33	basic33	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	ambulance	2	4	NA	vehicle	cookies	4	3	NA	snack
5895-f	35	basic33	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	lamp	2	4	NA	furniture	socks	4	3	NA	clothing
5895-f	36	basic12	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	candyCorn	4	2	candy	snack	pretzels	3	3	NA	snack
5895-f	37	basic23	tShirt	shirt	clothing	shirt		shirt	tShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	dress	3	2	NA	clothing	horse	4	3	NA	animal
5895-f	38	basic22	picnicTable	table	furniture	picnic		picnic	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bed	3	3	NA	furniture	bookcase	4	4	NA	furniture
5895-f	42	basic23	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	lion	2	2	NA	animal	pottedPlant	4	3	NA	plant
5895-f	46	basic33	pigeon	bird	animal	bird		bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	motorcycle	3	3	NA	vehicle	rosemary	2	4	NA	plant
5895-f	48	basic22	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	crocodile	2	4	NA	animal	kitten	4	2	NA	animal
5895-f	50	basic12	dressShirt	shirt	clothing	long sleeved shirt		long sleeved shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	campShirt	4	2	shirt	clothing	bathrobe	2	4	NA	clothing
5895-f	53	basic12	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	koalaBear	4	2	bear	animal	lion	2	3	NA	animal
5895-f	55	basic23	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	firetruck	4	2	NA	vehicle	kitten	3	3	NA	animal
5895-f	56	basic12	bedsideTable	table	furniture	nightstand		nightstand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	sideTable	2	4	table	furniture	bed	4	3	NA	furniture
5895-f	57	basic12	hawaiiShirt	shirt	clothing	flower shirt		flower shirt	hawaiiShirt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bathrobe	4	3	NA	clothing	campShirt	3	4	shirt	clothing
5895-f	58	basic33	minivan	car	vehicle	van		van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lion	4	2	NA	animal	rosemary	3	3	NA	plant
5895-f	60	basic22	blackBear	bear	animal	black bear		black bear	blackBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	bison	2	3	NA	animal	snake	3	2	NA	animal
5895-f	62	basic33	sunflower	flower	plant	flower		flower	sunflower	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	chips	3	2	NA	snack	bison	4	3	NA	animal
5895-f	64	basic33	gummyBears	candy	snack	gummy		gummy	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	rosemary	3	4	NA	plant	lamp	2	3	NA	furniture
5895-f	68	basic23	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	crocodile	3	4	NA	animal	wardrobe	4	2	NA	furniture
5895-f	70	basic22	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	socks	3	3	NA	clothing	gloves	2	4	NA	clothing
5895-f	72	basic23	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	bed	3	2	NA	furniture	lion	2	4	NA	animal
3084-5	1	basic23	sunflower	flower	plant	Hey there__ the object is a yellow flower	Hello	NA	sunflower	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	2	3	pottedPlant	3	4	NA	plant	chips	4	2	NA	snack
3084-5	2	basic23	tulip	flower	plant	red tulip		Hey there the object is a yellow flower	tulip	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	4	4	grasses	3	2	NA	plant	train	2	3	NA	vehicle
3084-5	3	basic12	coffeeTable	table	furniture	coffe table		red tulip	coffeeTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	lamp	3	3	NA	furniture	sideTable	2	4	table	furniture
3084-5	6	basic33	parrot	bird	animal	red parrot		red parrot	parrot	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	socks	4	4	NA	clothing	cookies	2	2	NA	snack
3084-5	9	basic22	husky	dog	animal	husky		husky	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	crocodile	3	4	NA	animal	snake	4	3	NA	animal
3084-5	12	basic12	convertible	car	vehicle	convertable		convertable	convertible	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	sedan	3	2	car	vehicle	train	2	3	NA	vehicle
3084-5	13	basic33	swordFish	fish	animal	swordfish		swordfish	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	cookies	4	4	NA	snack	gloves	3	3	NA	clothing
3084-5	14	basic22	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	motorcycle	2	4	NA	vehicle	ambulance	4	3	NA	vehicle
3084-5	15	basic22	dalmatian	dog	animal	dalmation		dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	iguana	2	3	NA	animal	rabbit	3	2	NA	animal
3084-5	17	basic12	germanShepherd	dog	animal	german shepherd		german shepherd	germanShepherd	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	2	hamster	3	3	NA	animal	greyhound	4	4	dog	animal
3084-5	19	basic22	mnMs	candy	snack	m & m's		m & m's	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	popcorn	2	2	NA	snack	pretzels	4	4	NA	snack
3084-5	21	basic12	catfish	fish	animal	catfish		catfish	catfish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	discusFish	4	4	fish	animal	rabbit	2	2	NA	animal
3084-5	23	basic12	goldFish	fish	animal	GOLD fish		GOLD fish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	discusFish	3	3	fish	animal	rabbit	2	2	NA	animal
3084-5	28	basic23	tShirt	shirt	clothing	blue t shirt		blue t shirt	tShirt	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	wardrobe	3	2	NA	furniture	bathrobe	4	4	NA	clothing
3084-5	32	basic33	minivan	car	vehicle	 white car		 white car	minivan	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	elephant	2	3	NA	animal	popcorn	3	2	NA	snack
3084-5	36	basic22	skittles	candy	snack	m & m's		m & m's	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	chips	3	3	NA	snack	cookies	4	2	NA	snack
3084-5	38	basic12	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	cookies	3	3	NA	snack	candyCorn	2	2	candy	snack
3084-5	39	basic22	picnicTable	table	furniture	picnic table		picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	wardrobe	2	3	NA	furniture	bed	4	2	NA	furniture
3084-5	42	basic22	hawaiiShirt	shirt	clothing	flowered shirt		flowered shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	bathrobe	4	2	NA	clothing	dress	2	3	NA	clothing
3084-5	45	basic33	dressShirt	shirt	clothing	blue button down shirt		blue button down shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	ambulance	4	2	NA	vehicle	pretzels	2	4	NA	snack
3084-5	48	basic22	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	cow	4	2	NA	animal	elephant	2	4	NA	animal
