gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	sub	basic	super	oneMentioned	theMentioned
0842-a	1455301454457	19	subSuperTrial	basic33	pug	target	2	3	dog	animal	bookcase	distractor	3	4	NA	furniture	cookies	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301451332	dog	False	False	False	pug	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301489397	23	subSuperTrial	basic23	gummyBears	target	3	4	candy	snack	lion	distractor	2	2	NA	animal	chips	distractor	4	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jelly		1455301484586	jelly	False	False	False	gummyBears	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301500606	25	subSuperTrial	basic22	tShirt	target	4	4	shirt	clothing	socks	distractor	3	2	NA	clothing	dress	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301498948	shirt	False	False	False	tShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301517281	28	subSuperTrial	basic33	rose	target	2	2	flower	plant	wardrobe	distractor	4	3	NA	furniture	motorcycle	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455301515645	rose	False	False	True	rose	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301523833	29	subSuperTrial	basic33	daisy	target	2	3	flower	plant	train	distractor	3	2	NA	vehicle	socks	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301521823	flower	False	False	False	daisy	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301529346	30	subSuperTrial	basic12	polarBear	target	4	2	bear	animal	koalaBear	distractor	3	3	bear	animal	sheep	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301527664	bear	False	False	False	polarBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301538582	31	subSuperTrial	basic12	catfish	target	4	3	fish	animal	discusFish	distractor	3	4	fish	animal	iguana	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	catfish		1455301536377	catfish	False	False	True	catfish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301554144	33	subSuperTrial	basic12	skittles	target	2	3	candy	snack	chips	distractor	3	4	NA	snack	candyCorn	distractor	4	2	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mm		1455301551997	mm	False	False	False	skittles	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301576199	36	subSuperTrial	basic22	sportsCar	target	3	3	car	vehicle	ambulance	distractor	4	4	NA	vehicle	train	distractor	2	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	racing car		1455301574693	racing car	False	False	False	sportsCar	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301603301	40	subSuperTrial	basic22	poloShirt	target	4	2	shirt	clothing	socks	distractor	2	3	NA	clothing	dress	distractor	3	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301601712	shirt	False	False	False	poloShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301609198	41	subSuperTrial	basic22	husky	target	3	4	dog	animal	rhino	distractor	2	2	NA	animal	kitten	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wolf		1455301606972	wolf	False	False	False	husky	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301625304	42	subSuperTrial	basic22	suv	target	2	4	car	vehicle	ambulance	distractor	4	2	NA	vehicle	motorcycle	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	offroad car		1455301620220	offroad car	False	False	False	suv	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301661550	47	subSuperTrial	basic23	germanShepherd	target	2	3	dog	animal	elephant	distractor	3	2	NA	animal	bathrobe	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301658181	dog	False	False	False	germanShepherd	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301678968	48	subSuperTrial	basic12	convertible	target	4	3	car	vehicle	firetruck	distractor	3	2	NA	vehicle	sedan	distractor	2	4	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	mers___silver		1455301669215___1455301677389	mers	False	False	False	convertible	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301690830	49	subSuperTrial	basic33	eagle	target	2	2	bird	animal	chips	distractor	4	4	NA	snack	ambulance	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455301684017	eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301721498	51	subSuperTrial	basic23	tulip	target	3	2	flower	plant	bathrobe	distractor	2	4	NA	clothing	ivy	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301718820	flower	False	False	False	tulip	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301733604	53	subSuperTrial	basic33	mnMs	target	4	3	candy	snack	firetruck	distractor	3	2	NA	vehicle	rhino	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mm		1455301731431	mm	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301740303	54	subSuperTrial	basic23	dalmatian	target	3	4	dog	animal	firetruck	distractor	4	2	NA	vehicle	crocodile	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301737686	dog	False	False	False	dalmatian	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301763058	57	subSuperTrial	basic33	clownFish	target	2	4	fish	animal	pretzels	distractor	3	2	NA	snack	lamp	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301761376	fish	False	False	False	clownFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301773184	58	subSuperTrial	basic22	sunflower	target	3	2	flower	plant	pottedPlant	distractor	2	4	NA	plant	ivy	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455301770725	sunflower	False	False	True	sunflower	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301784854	59	subSuperTrial	basic23	diningTable	target	3	2	table	furniture	bookcase	distractor	2	4	NA	furniture	crocodile	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301777046	table	False	False	False	diningTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301793076	60	subSuperTrial	basic23	picnicTable	target	2	4	table	furniture	bed	distractor	4	2	NA	furniture	rhino	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bench		1455301790733	bench	False	False	False	picnicTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301804882	61	subSuperTrial	basic22	hummingBird	target	3	4	bird	animal	sheep	distractor	4	2	NA	animal	lion	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455301797595	bird	False	False	False	hummingBird	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301830983	65	subSuperTrial	basic23	dressShirt	target	3	2	shirt	clothing	hamster	distractor	4	4	NA	animal	dress	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301828614	shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301837899	66	subSuperTrial	basic22	pandaBear	target	2	4	bear	animal	iguana	distractor	3	2	NA	animal	rabbit	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455301835380	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0842-a	1455301843946	67	subSuperTrial	basic22	blackBear	target	4	4	bear	animal	lion	distractor	2	3	NA	animal	snake	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301842641	bear	False	False	False	blackBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0842-a	1455301866640	70	subSuperTrial	basic12	parrot	target	3	3	bird	animal	rabbit	distractor	4	2	NA	animal	sparrow	distractor	2	4	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	parrot		1455301864353	parrot	False	False	True	parrot	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455302970827	1	subSuperTrial	basic12	dressShirt	target	2	4	shirt	clothing	dress	distractor	4	3	NA	clothing	campShirt	distractor	3	2	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	The long sleeved object		1455302968442	The long sleeved object	False	False	False	dressShirt	NA	NA	FALSE	FALSE	FALSE	TRUE	TRUE
7734-1	1455303069932	4	subSuperTrial	basic22	picnicTable	target	2	2	table	furniture	wardrobe	distractor	4	3	NA	furniture	lamp	distractor	3	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	the object you eat from		1455303067447	the object you eat from	False	False	False	picnicTable	NA	NA	FALSE	FALSE	FALSE	TRUE	TRUE
7734-1	1455303163053	7	subSuperTrial	basic33	tulip	target	2	4	flower	plant	lion	distractor	3	3	NA	animal	motorcycle	distractor	4	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	a rose?		1455303158958	a rose?	False	False	False	tulip	NA	NA	TRUE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303180993	8	subSuperTrial	basic22	polarBear	target	2	2	bear	animal	rhino	distractor	3	4	NA	animal	cow	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	I live on the the ice		1455303178178	I live on the the ice	False	False	False	polarBear	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303198380	9	subSuperTrial	basic22	grizzlyBear	target	3	4	bear	animal	cow	distractor	2	2	NA	animal	bison	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	I growl.~~~~~~~~~ grrrr		1455303194439	I growl.~~~~~~~~~ grrrr	False	False	False	grizzlyBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303229010	11	subSuperTrial	basic33	suv	target	2	2	car	vehicle	pretzels	distractor	3	3	NA	snack	bookcase	distractor	4	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	you drive it		1455303227490	you drive it	False	False	False	suv	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303257435	13	subSuperTrial	basic12	goldFish	target	4	4	fish	animal	horse	distractor	2	3	NA	animal	discusFish	distractor	3	2	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goldie		1455303254938	goldie	False	False	False	goldFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303268131	14	subSuperTrial	basic23	clownFish	target	3	2	fish	animal	train	distractor	2	3	NA	vehicle	squirrel	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Nemo?		1455303266640	Nemo?	False	False	False	clownFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303350347	16	subSuperTrial	basic22	sportsCar	target	4	3	car	vehicle	firetruck	distractor	2	4	NA	vehicle	ambulance	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	I'm sporty		1455303348511	I'm sporty	False	False	False	sportsCar	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303381243	18	subSuperTrial	basic12	convertible	target	2	4	car	vehicle	ambulance	distractor	4	2	NA	vehicle	sedan	distractor	3	3	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Is it windy?		1455303378300	Is it windy?	False	False	False	convertible	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303392697	19	subSuperTrial	basic23	mnMs	target	3	3	candy	snack	cow	distractor	2	4	NA	animal	popcorn	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	M & ?		1455303391050	M & ?	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303408563	20	subSuperTrial	basic33	bedsideTable	target	3	2	table	furniture	rhino	distractor	4	3	NA	animal	pottedPlant	distractor	2	4	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Close the drawer		1455303406336	Close the drawer	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303440039	22	subSuperTrial	basic12	dalmatian	target	4	4	dog	animal	iguana	distractor	3	3	NA	animal	greyhound	distractor	2	2	dog	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Here SPOT		1455303438379	Here SPOT	False	False	False	dalmatian	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303455005	23	subSuperTrial	basic12	catfish	target	4	4	fish	animal	elephant	distractor	2	3	NA	animal	discusFish	distractor	3	2	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eel?		1455303453331	eel?	False	False	False	catfish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303499729	26	subSuperTrial	basic22	coffeeTable	target	2	4	table	furniture	lamp	distractor	3	2	NA	furniture	wardrobe	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Don't put your feet on the ?		1455303497988	Don't put your feet on the ?	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303512012	27	subSuperTrial	basic23	eagle	target	2	3	bird	animal	lobster	distractor	4	2	NA	animal	ambulance	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	American?		1455303510131	American?	False	False	False	eagle	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303664315	33	subSuperTrial	basic12	sunflower	target	3	3	flower	plant	rosemary	distractor	4	4	NA	plant	lily	distractor	2	2	flower	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	yellow		1455303662221	yellow	False	False	False	sunflower	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303680744	34	subSuperTrial	basic33	diningTable	target	4	3	table	furniture	firetruck	distractor	3	2	NA	vehicle	rabbit	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	in the kitchen?		1455303675331	in the kitchen?	False	False	False	diningTable	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303724524	36	subSuperTrial	basic12	pigeon	target	2	2	bird	animal	squirrel	distractor	4	4	NA	animal	sparrow	distractor	3	3	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pigeon		1455303722570	pigeon	False	False	True	pigeon	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303737089	37	subSuperTrial	basic22	swordFish	target	4	3	fish	animal	bison	distractor	2	4	NA	animal	iguana	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sharp nose		1455303734662	sharp nose	False	False	False	swordFish	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303827256	40	subSuperTrial	basic23	gummyBears	target	4	2	candy	snack	bison	distractor	2	3	NA	animal	chips	distractor	3	4	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	well thats gummy		1455303825707	well thats gummy	False	False	False	gummyBears	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303848221	42	subSuperTrial	basic22	hummingBird	target	2	4	bird	animal	horse	distractor	3	3	NA	animal	squirrel	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	tweet tweet		1455303845702	tweet tweet	False	False	False	hummingBird	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303873498	44	subSuperTrial	basic22	pug	target	4	3	dog	animal	rabbit	distractor	3	2	NA	animal	sheep	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wolf?		1455303870662	wolf?	False	False	False	pug	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303890682	45	subSuperTrial	basic12	jellyBeans	target	3	2	candy	snack	chips	distractor	4	4	NA	snack	candyCorn	distractor	2	3	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jelly ?		1455303888161	jelly ?	False	False	False	jellyBeans	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303938883	48	subSuperTrial	basic23	skittles	target	4	4	candy	snack	cookies	distractor	3	2	NA	snack	train	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittle?		1455303937176	skittle?	False	False	False	skittles	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
